"from","to","combined_score"
"9606.ENSP00000217964","9606.ENSP00000340494",461
"9606.ENSP00000217964","9606.ENSP00000340494",461
"9606.ENSP00000053243","9606.ENSP00000340874",412
"9606.ENSP00000053243","9606.ENSP00000340874",412
"9606.ENSP00000234091","9606.ENSP00000340874",416
"9606.ENSP00000234091","9606.ENSP00000340874",416
"9606.ENSP00000254508","9606.ENSP00000340874",748
"9606.ENSP00000254508","9606.ENSP00000340874",748
"9606.ENSP00000260197","9606.ENSP00000340874",543
"9606.ENSP00000260197","9606.ENSP00000340874",543
"9606.ENSP00000264824","9606.ENSP00000340874",480
"9606.ENSP00000264824","9606.ENSP00000340874",480
"9606.ENSP00000216797","9606.ENSP00000344352",484
"9606.ENSP00000216797","9606.ENSP00000344352",484
"9606.ENSP00000239223","9606.ENSP00000344352",687
"9606.ENSP00000239223","9606.ENSP00000344352",687
"9606.ENSP00000256495","9606.ENSP00000344352",404
"9606.ENSP00000256495","9606.ENSP00000344352",404
"9606.ENSP00000290551","9606.ENSP00000344352",914
"9606.ENSP00000290551","9606.ENSP00000344352",914
"9606.ENSP00000259392","9606.ENSP00000344829",407
"9606.ENSP00000259392","9606.ENSP00000344829",407
"9606.ENSP00000228843","9606.ENSP00000345393",458
"9606.ENSP00000228843","9606.ENSP00000345393",458
"9606.ENSP00000344352","9606.ENSP00000345393",733
"9606.ENSP00000344352","9606.ENSP00000345393",733
"9606.ENSP00000218388","9606.ENSP00000345672",522
"9606.ENSP00000218388","9606.ENSP00000345672",522
"9606.ENSP00000247470","9606.ENSP00000345672",429
"9606.ENSP00000247470","9606.ENSP00000345672",429
"9606.ENSP00000271324","9606.ENSP00000346442",426
"9606.ENSP00000271324","9606.ENSP00000346442",426
"9606.ENSP00000216341","9606.ENSP00000346839",483
"9606.ENSP00000216341","9606.ENSP00000346839",483
"9606.ENSP00000216797","9606.ENSP00000346839",478
"9606.ENSP00000216797","9606.ENSP00000346839",478
"9606.ENSP00000218388","9606.ENSP00000346839",763
"9606.ENSP00000218388","9606.ENSP00000346839",763
"9606.ENSP00000220003","9606.ENSP00000346839",689
"9606.ENSP00000220003","9606.ENSP00000346839",689
"9606.ENSP00000222390","9606.ENSP00000346839",929
"9606.ENSP00000222390","9606.ENSP00000346839",929
"9606.ENSP00000228463","9606.ENSP00000346839",412
"9606.ENSP00000228463","9606.ENSP00000346839",412
"9606.ENSP00000242465","9606.ENSP00000346839",491
"9606.ENSP00000242465","9606.ENSP00000346839",491
"9606.ENSP00000246657","9606.ENSP00000346839",414
"9606.ENSP00000246657","9606.ENSP00000346839",414
"9606.ENSP00000276431","9606.ENSP00000346839",423
"9606.ENSP00000276431","9606.ENSP00000346839",423
"9606.ENSP00000281171","9606.ENSP00000346839",535
"9606.ENSP00000281171","9606.ENSP00000346839",535
"9606.ENSP00000284240","9606.ENSP00000346839",748
"9606.ENSP00000284240","9606.ENSP00000346839",748
"9606.ENSP00000289473","9606.ENSP00000346839",411
"9606.ENSP00000289473","9606.ENSP00000346839",411
"9606.ENSP00000297268","9606.ENSP00000346839",986
"9606.ENSP00000297268","9606.ENSP00000346839",986
"9606.ENSP00000298966","9606.ENSP00000346839",482
"9606.ENSP00000298966","9606.ENSP00000346839",482
"9606.ENSP00000304408","9606.ENSP00000346839",789
"9606.ENSP00000304408","9606.ENSP00000346839",789
"9606.ENSP00000305651","9606.ENSP00000346839",590
"9606.ENSP00000305651","9606.ENSP00000346839",590
"9606.ENSP00000305988","9606.ENSP00000346839",492
"9606.ENSP00000305988","9606.ENSP00000346839",492
"9606.ENSP00000306844","9606.ENSP00000346839",400
"9606.ENSP00000306844","9606.ENSP00000346839",400
"9606.ENSP00000332049","9606.ENSP00000346839",453
"9606.ENSP00000332049","9606.ENSP00000346839",453
"9606.ENSP00000345672","9606.ENSP00000346839",624
"9606.ENSP00000345672","9606.ENSP00000346839",624
"9606.ENSP00000005587","9606.ENSP00000349687",690
"9606.ENSP00000005587","9606.ENSP00000349687",690
"9606.ENSP00000318804","9606.ENSP00000349687",686
"9606.ENSP00000318804","9606.ENSP00000349687",686
"9606.ENSP00000224337","9606.ENSP00000350844",610
"9606.ENSP00000224337","9606.ENSP00000350844",610
"9606.ENSP00000226279","9606.ENSP00000350844",619
"9606.ENSP00000226279","9606.ENSP00000350844",619
"9606.ENSP00000234091","9606.ENSP00000350844",584
"9606.ENSP00000234091","9606.ENSP00000350844",584
"9606.ENSP00000254801","9606.ENSP00000350844",519
"9606.ENSP00000254801","9606.ENSP00000350844",519
"9606.ENSP00000266557","9606.ENSP00000350844",488
"9606.ENSP00000266557","9606.ENSP00000350844",488
"9606.ENSP00000268638","9606.ENSP00000350844",594
"9606.ENSP00000268638","9606.ENSP00000350844",594
"9606.ENSP00000286639","9606.ENSP00000350844",493
"9606.ENSP00000286639","9606.ENSP00000350844",493
"9606.ENSP00000338774","9606.ENSP00000350844",639
"9606.ENSP00000338774","9606.ENSP00000350844",639
"9606.ENSP00000264824","9606.ENSP00000351250",588
"9606.ENSP00000264824","9606.ENSP00000351250",588
"9606.ENSP00000216797","9606.ENSP00000351789",533
"9606.ENSP00000216797","9606.ENSP00000351789",533
"9606.ENSP00000216802","9606.ENSP00000351789",488
"9606.ENSP00000216802","9606.ENSP00000351789",488
"9606.ENSP00000228251","9606.ENSP00000352995",411
"9606.ENSP00000228251","9606.ENSP00000352995",411
"9606.ENSP00000348752","9606.ENSP00000353072",505
"9606.ENSP00000348752","9606.ENSP00000353072",505
"9606.ENSP00000228843","9606.ENSP00000353770",826
"9606.ENSP00000228843","9606.ENSP00000353770",826
"9606.ENSP00000247191","9606.ENSP00000353770",958
"9606.ENSP00000247191","9606.ENSP00000353770",958
"9606.ENSP00000251496","9606.ENSP00000353770",955
"9606.ENSP00000251496","9606.ENSP00000353770",955
"9606.ENSP00000260731","9606.ENSP00000353770",974
"9606.ENSP00000260731","9606.ENSP00000353770",974
"9606.ENSP00000261597","9606.ENSP00000353770",931
"9606.ENSP00000261597","9606.ENSP00000353770",931
"9606.ENSP00000278616","9606.ENSP00000353770",664
"9606.ENSP00000278616","9606.ENSP00000353770",664
"9606.ENSP00000286648","9606.ENSP00000353770",854
"9606.ENSP00000286648","9606.ENSP00000353770",854
"9606.ENSP00000296503","9606.ENSP00000353770",448
"9606.ENSP00000296503","9606.ENSP00000353770",448
"9606.ENSP00000296509","9606.ENSP00000353770",943
"9606.ENSP00000296509","9606.ENSP00000353770",943
"9606.ENSP00000300035","9606.ENSP00000353770",941
"9606.ENSP00000300035","9606.ENSP00000353770",941
"9606.ENSP00000306473","9606.ENSP00000353770",770
"9606.ENSP00000306473","9606.ENSP00000353770",770
"9606.ENSP00000336868","9606.ENSP00000353770",880
"9606.ENSP00000336868","9606.ENSP00000353770",880
"9606.ENSP00000216341","9606.ENSP00000354394",561
"9606.ENSP00000216341","9606.ENSP00000354394",561
"9606.ENSP00000216797","9606.ENSP00000354394",732
"9606.ENSP00000216797","9606.ENSP00000354394",732
"9606.ENSP00000216802","9606.ENSP00000354394",574
"9606.ENSP00000216802","9606.ENSP00000354394",574
"9606.ENSP00000239223","9606.ENSP00000354394",413
"9606.ENSP00000239223","9606.ENSP00000354394",413
"9606.ENSP00000246657","9606.ENSP00000354394",483
"9606.ENSP00000246657","9606.ENSP00000354394",483
"9606.ENSP00000256495","9606.ENSP00000354394",452
"9606.ENSP00000256495","9606.ENSP00000354394",452
"9606.ENSP00000266557","9606.ENSP00000354394",406
"9606.ENSP00000266557","9606.ENSP00000354394",406
"9606.ENSP00000268638","9606.ENSP00000354394",979
"9606.ENSP00000268638","9606.ENSP00000354394",979
"9606.ENSP00000274306","9606.ENSP00000354394",404
"9606.ENSP00000274306","9606.ENSP00000354394",404
"9606.ENSP00000286639","9606.ENSP00000354394",489
"9606.ENSP00000286639","9606.ENSP00000354394",489
"9606.ENSP00000287156","9606.ENSP00000354394",982
"9606.ENSP00000287156","9606.ENSP00000354394",982
"9606.ENSP00000302569","9606.ENSP00000354394",470
"9606.ENSP00000302569","9606.ENSP00000354394",470
"9606.ENSP00000305651","9606.ENSP00000354394",922
"9606.ENSP00000305651","9606.ENSP00000354394",922
"9606.ENSP00000332049","9606.ENSP00000354394",603
"9606.ENSP00000332049","9606.ENSP00000354394",603
"9606.ENSP00000344352","9606.ENSP00000354394",587
"9606.ENSP00000344352","9606.ENSP00000354394",587
"9606.ENSP00000346839","9606.ENSP00000354394",477
"9606.ENSP00000346839","9606.ENSP00000354394",477
"9606.ENSP00000222390","9606.ENSP00000354487",527
"9606.ENSP00000222390","9606.ENSP00000354487",527
"9606.ENSP00000261514","9606.ENSP00000354487",435
"9606.ENSP00000261514","9606.ENSP00000354487",435
"9606.ENSP00000278616","9606.ENSP00000354487",486
"9606.ENSP00000278616","9606.ENSP00000354487",486
"9606.ENSP00000286639","9606.ENSP00000354487",917
"9606.ENSP00000286639","9606.ENSP00000354487",917
"9606.ENSP00000297268","9606.ENSP00000354487",440
"9606.ENSP00000297268","9606.ENSP00000354487",440
"9606.ENSP00000340874","9606.ENSP00000354487",433
"9606.ENSP00000340874","9606.ENSP00000354487",433
"9606.ENSP00000346839","9606.ENSP00000354487",762
"9606.ENSP00000346839","9606.ENSP00000354487",762
"9606.ENSP00000216341","9606.ENSP00000354901",681
"9606.ENSP00000216341","9606.ENSP00000354901",681
"9606.ENSP00000218388","9606.ENSP00000354901",489
"9606.ENSP00000218388","9606.ENSP00000354901",489
"9606.ENSP00000222390","9606.ENSP00000354901",478
"9606.ENSP00000222390","9606.ENSP00000354901",478
"9606.ENSP00000246657","9606.ENSP00000354901",880
"9606.ENSP00000246657","9606.ENSP00000354901",880
"9606.ENSP00000256412","9606.ENSP00000354901",600
"9606.ENSP00000256412","9606.ENSP00000354901",600
"9606.ENSP00000266557","9606.ENSP00000354901",461
"9606.ENSP00000266557","9606.ENSP00000354901",461
"9606.ENSP00000268638","9606.ENSP00000354901",511
"9606.ENSP00000268638","9606.ENSP00000354901",511
"9606.ENSP00000274306","9606.ENSP00000354901",664
"9606.ENSP00000274306","9606.ENSP00000354901",664
"9606.ENSP00000286758","9606.ENSP00000354901",969
"9606.ENSP00000286758","9606.ENSP00000354901",969
"9606.ENSP00000289707","9606.ENSP00000354901",563
"9606.ENSP00000289707","9606.ENSP00000354901",563
"9606.ENSP00000302569","9606.ENSP00000354901",418
"9606.ENSP00000302569","9606.ENSP00000354901",418
"9606.ENSP00000305651","9606.ENSP00000354901",989
"9606.ENSP00000305651","9606.ENSP00000354901",989
"9606.ENSP00000332049","9606.ENSP00000354901",652
"9606.ENSP00000332049","9606.ENSP00000354901",652
"9606.ENSP00000354394","9606.ENSP00000354901",774
"9606.ENSP00000354394","9606.ENSP00000354901",774
"9606.ENSP00000228843","9606.ENSP00000355922",769
"9606.ENSP00000228843","9606.ENSP00000355922",769
"9606.ENSP00000247191","9606.ENSP00000355922",969
"9606.ENSP00000247191","9606.ENSP00000355922",969
"9606.ENSP00000251496","9606.ENSP00000355922",961
"9606.ENSP00000251496","9606.ENSP00000355922",961
"9606.ENSP00000260731","9606.ENSP00000355922",966
"9606.ENSP00000260731","9606.ENSP00000355922",966
"9606.ENSP00000261597","9606.ENSP00000355922",991
"9606.ENSP00000261597","9606.ENSP00000355922",991
"9606.ENSP00000296503","9606.ENSP00000355922",546
"9606.ENSP00000296503","9606.ENSP00000355922",546
"9606.ENSP00000296509","9606.ENSP00000355922",901
"9606.ENSP00000296509","9606.ENSP00000355922",901
"9606.ENSP00000300035","9606.ENSP00000355922",885
"9606.ENSP00000300035","9606.ENSP00000355922",885
"9606.ENSP00000306473","9606.ENSP00000355922",638
"9606.ENSP00000306473","9606.ENSP00000355922",638
"9606.ENSP00000336868","9606.ENSP00000355922",929
"9606.ENSP00000336868","9606.ENSP00000355922",929
"9606.ENSP00000353770","9606.ENSP00000355922",952
"9606.ENSP00000353770","9606.ENSP00000355922",952
"9606.ENSP00000228843","9606.ENSP00000356379",848
"9606.ENSP00000228843","9606.ENSP00000356379",848
"9606.ENSP00000247191","9606.ENSP00000356379",992
"9606.ENSP00000247191","9606.ENSP00000356379",992
"9606.ENSP00000251496","9606.ENSP00000356379",995
"9606.ENSP00000251496","9606.ENSP00000356379",995
"9606.ENSP00000260731","9606.ENSP00000356379",996
"9606.ENSP00000260731","9606.ENSP00000356379",996
"9606.ENSP00000261597","9606.ENSP00000356379",983
"9606.ENSP00000261597","9606.ENSP00000356379",983
"9606.ENSP00000296503","9606.ENSP00000356379",615
"9606.ENSP00000296503","9606.ENSP00000356379",615
"9606.ENSP00000296509","9606.ENSP00000356379",981
"9606.ENSP00000296509","9606.ENSP00000356379",981
"9606.ENSP00000300035","9606.ENSP00000356379",949
"9606.ENSP00000300035","9606.ENSP00000356379",949
"9606.ENSP00000306473","9606.ENSP00000356379",843
"9606.ENSP00000306473","9606.ENSP00000356379",843
"9606.ENSP00000336868","9606.ENSP00000356379",882
"9606.ENSP00000336868","9606.ENSP00000356379",882
"9606.ENSP00000353770","9606.ENSP00000356379",951
"9606.ENSP00000353770","9606.ENSP00000356379",951
"9606.ENSP00000355922","9606.ENSP00000356379",985
"9606.ENSP00000355922","9606.ENSP00000356379",985
"9606.ENSP00000242465","9606.ENSP00000356505",566
"9606.ENSP00000242465","9606.ENSP00000356505",566
"9606.ENSP00000262629","9606.ENSP00000356505",706
"9606.ENSP00000262629","9606.ENSP00000356505",706
"9606.ENSP00000268638","9606.ENSP00000356505",532
"9606.ENSP00000268638","9606.ENSP00000356505",532
"9606.ENSP00000271324","9606.ENSP00000356505",571
"9606.ENSP00000271324","9606.ENSP00000356505",571
"9606.ENSP00000289473","9606.ENSP00000356505",999
"9606.ENSP00000289473","9606.ENSP00000356505",999
"9606.ENSP00000294507","9606.ENSP00000356505",576
"9606.ENSP00000294507","9606.ENSP00000356505",576
"9606.ENSP00000305355","9606.ENSP00000356505",926
"9606.ENSP00000305355","9606.ENSP00000356505",926
"9606.ENSP00000318804","9606.ENSP00000356505",443
"9606.ENSP00000318804","9606.ENSP00000356505",443
"9606.ENSP00000322276","9606.ENSP00000356505",554
"9606.ENSP00000322276","9606.ENSP00000356505",554
"9606.ENSP00000332049","9606.ENSP00000356505",418
"9606.ENSP00000332049","9606.ENSP00000356505",418
"9606.ENSP00000297268","9606.ENSP00000356791",401
"9606.ENSP00000297268","9606.ENSP00000356791",401
"9606.ENSP00000304408","9606.ENSP00000356791",484
"9606.ENSP00000304408","9606.ENSP00000356791",484
"9606.ENSP00000346839","9606.ENSP00000356791",582
"9606.ENSP00000346839","9606.ENSP00000356791",582
"9606.ENSP00000247470","9606.ENSP00000357112",999
"9606.ENSP00000247470","9606.ENSP00000357112",999
"9606.ENSP00000302569","9606.ENSP00000357112",420
"9606.ENSP00000302569","9606.ENSP00000357112",420
"9606.ENSP00000305651","9606.ENSP00000357112",493
"9606.ENSP00000305651","9606.ENSP00000357112",493
"9606.ENSP00000345672","9606.ENSP00000357112",465
"9606.ENSP00000345672","9606.ENSP00000357112",465
"9606.ENSP00000354394","9606.ENSP00000357112",496
"9606.ENSP00000354394","9606.ENSP00000357112",496
"9606.ENSP00000307305","9606.ENSP00000357625",622
"9606.ENSP00000307305","9606.ENSP00000357625",622
"9606.ENSP00000226279","9606.ENSP00000357643",495
"9606.ENSP00000226279","9606.ENSP00000357643",495
"9606.ENSP00000228843","9606.ENSP00000357643",646
"9606.ENSP00000228843","9606.ENSP00000357643",646
"9606.ENSP00000246657","9606.ENSP00000357643",435
"9606.ENSP00000246657","9606.ENSP00000357643",435
"9606.ENSP00000247191","9606.ENSP00000357643",975
"9606.ENSP00000247191","9606.ENSP00000357643",975
"9606.ENSP00000251496","9606.ENSP00000357643",913
"9606.ENSP00000251496","9606.ENSP00000357643",913
"9606.ENSP00000260731","9606.ENSP00000357643",975
"9606.ENSP00000260731","9606.ENSP00000357643",975
"9606.ENSP00000261597","9606.ENSP00000357643",908
"9606.ENSP00000261597","9606.ENSP00000357643",908
"9606.ENSP00000266557","9606.ENSP00000357643",471
"9606.ENSP00000266557","9606.ENSP00000357643",471
"9606.ENSP00000284240","9606.ENSP00000357643",506
"9606.ENSP00000284240","9606.ENSP00000357643",506
"9606.ENSP00000296503","9606.ENSP00000357643",403
"9606.ENSP00000296503","9606.ENSP00000357643",403
"9606.ENSP00000296509","9606.ENSP00000357643",740
"9606.ENSP00000296509","9606.ENSP00000357643",740
"9606.ENSP00000300035","9606.ENSP00000357643",866
"9606.ENSP00000300035","9606.ENSP00000357643",866
"9606.ENSP00000306473","9606.ENSP00000357643",836
"9606.ENSP00000306473","9606.ENSP00000357643",836
"9606.ENSP00000327459","9606.ENSP00000357643",404
"9606.ENSP00000327459","9606.ENSP00000357643",404
"9606.ENSP00000336868","9606.ENSP00000357643",830
"9606.ENSP00000336868","9606.ENSP00000357643",830
"9606.ENSP00000346839","9606.ENSP00000357643",533
"9606.ENSP00000346839","9606.ENSP00000357643",533
"9606.ENSP00000353770","9606.ENSP00000357643",967
"9606.ENSP00000353770","9606.ENSP00000357643",967
"9606.ENSP00000355922","9606.ENSP00000357643",975
"9606.ENSP00000355922","9606.ENSP00000357643",975
"9606.ENSP00000356379","9606.ENSP00000357643",985
"9606.ENSP00000356379","9606.ENSP00000357643",985
"9606.ENSP00000220003","9606.ENSP00000357722",901
"9606.ENSP00000220003","9606.ENSP00000357722",901
"9606.ENSP00000261267","9606.ENSP00000357722",518
"9606.ENSP00000261267","9606.ENSP00000357722",518
"9606.ENSP00000262629","9606.ENSP00000357722",582
"9606.ENSP00000262629","9606.ENSP00000357722",582
"9606.ENSP00000289473","9606.ENSP00000357722",695
"9606.ENSP00000289473","9606.ENSP00000357722",695
"9606.ENSP00000304236","9606.ENSP00000357722",626
"9606.ENSP00000304236","9606.ENSP00000357722",626
"9606.ENSP00000322276","9606.ENSP00000357722",553
"9606.ENSP00000322276","9606.ENSP00000357722",553
"9606.ENSP00000346839","9606.ENSP00000357722",469
"9606.ENSP00000346839","9606.ENSP00000357722",469
"9606.ENSP00000356505","9606.ENSP00000357722",920
"9606.ENSP00000356505","9606.ENSP00000357722",920
"9606.ENSP00000216338","9606.ENSP00000358490",787
"9606.ENSP00000216338","9606.ENSP00000358490",787
"9606.ENSP00000216341","9606.ENSP00000358490",882
"9606.ENSP00000216341","9606.ENSP00000358490",882
"9606.ENSP00000226279","9606.ENSP00000358490",710
"9606.ENSP00000226279","9606.ENSP00000358490",710
"9606.ENSP00000246657","9606.ENSP00000358490",767
"9606.ENSP00000246657","9606.ENSP00000358490",767
"9606.ENSP00000255945","9606.ENSP00000358490",688
"9606.ENSP00000255945","9606.ENSP00000358490",688
"9606.ENSP00000262629","9606.ENSP00000358490",643
"9606.ENSP00000262629","9606.ENSP00000358490",643
"9606.ENSP00000266557","9606.ENSP00000358490",845
"9606.ENSP00000266557","9606.ENSP00000358490",845
"9606.ENSP00000271324","9606.ENSP00000358490",742
"9606.ENSP00000271324","9606.ENSP00000358490",742
"9606.ENSP00000274306","9606.ENSP00000358490",890
"9606.ENSP00000274306","9606.ENSP00000358490",890
"9606.ENSP00000286758","9606.ENSP00000358490",409
"9606.ENSP00000286758","9606.ENSP00000358490",409
"9606.ENSP00000289707","9606.ENSP00000358490",517
"9606.ENSP00000289707","9606.ENSP00000358490",517
"9606.ENSP00000300692","9606.ENSP00000358490",900
"9606.ENSP00000300692","9606.ENSP00000358490",900
"9606.ENSP00000323280","9606.ENSP00000358490",891
"9606.ENSP00000323280","9606.ENSP00000358490",891
"9606.ENSP00000332049","9606.ENSP00000358490",660
"9606.ENSP00000332049","9606.ENSP00000358490",660
"9606.ENSP00000346839","9606.ENSP00000358490",491
"9606.ENSP00000346839","9606.ENSP00000358490",491
"9606.ENSP00000350844","9606.ENSP00000358490",617
"9606.ENSP00000350844","9606.ENSP00000358490",617
"9606.ENSP00000354901","9606.ENSP00000358490",506
"9606.ENSP00000354901","9606.ENSP00000358490",506
"9606.ENSP00000224337","9606.ENSP00000359073",915
"9606.ENSP00000224337","9606.ENSP00000359073",915
"9606.ENSP00000262629","9606.ENSP00000359073",788
"9606.ENSP00000262629","9606.ENSP00000359073",788
"9606.ENSP00000216802","9606.ENSP00000359504",494
"9606.ENSP00000216802","9606.ENSP00000359504",494
"9606.ENSP00000287156","9606.ENSP00000359504",727
"9606.ENSP00000287156","9606.ENSP00000359504",727
"9606.ENSP00000305651","9606.ENSP00000359504",903
"9606.ENSP00000305651","9606.ENSP00000359504",903
"9606.ENSP00000354394","9606.ENSP00000359504",924
"9606.ENSP00000354394","9606.ENSP00000359504",924
"9606.ENSP00000354901","9606.ENSP00000359504",665
"9606.ENSP00000354901","9606.ENSP00000359504",665
"9606.ENSP00000216797","9606.ENSP00000359719",826
"9606.ENSP00000216797","9606.ENSP00000359719",826
"9606.ENSP00000220003","9606.ENSP00000359719",916
"9606.ENSP00000220003","9606.ENSP00000359719",916
"9606.ENSP00000228945","9606.ENSP00000359719",800
"9606.ENSP00000228945","9606.ENSP00000359719",800
"9606.ENSP00000346839","9606.ENSP00000359719",904
"9606.ENSP00000346839","9606.ENSP00000359719",904
"9606.ENSP00000358490","9606.ENSP00000359719",900
"9606.ENSP00000358490","9606.ENSP00000359719",900
"9606.ENSP00000216797","9606.ENSP00000360266",981
"9606.ENSP00000216797","9606.ENSP00000360266",981
"9606.ENSP00000217964","9606.ENSP00000360266",427
"9606.ENSP00000217964","9606.ENSP00000360266",427
"9606.ENSP00000218388","9606.ENSP00000360266",557
"9606.ENSP00000218388","9606.ENSP00000360266",557
"9606.ENSP00000220003","9606.ENSP00000360266",651
"9606.ENSP00000220003","9606.ENSP00000360266",651
"9606.ENSP00000222390","9606.ENSP00000360266",515
"9606.ENSP00000222390","9606.ENSP00000360266",515
"9606.ENSP00000228945","9606.ENSP00000360266",911
"9606.ENSP00000228945","9606.ENSP00000360266",911
"9606.ENSP00000239223","9606.ENSP00000360266",831
"9606.ENSP00000239223","9606.ENSP00000360266",831
"9606.ENSP00000240100","9606.ENSP00000360266",520
"9606.ENSP00000240100","9606.ENSP00000360266",520
"9606.ENSP00000261267","9606.ENSP00000360266",482
"9606.ENSP00000261267","9606.ENSP00000360266",482
"9606.ENSP00000268638","9606.ENSP00000360266",740
"9606.ENSP00000268638","9606.ENSP00000360266",740
"9606.ENSP00000276431","9606.ENSP00000360266",583
"9606.ENSP00000276431","9606.ENSP00000360266",583
"9606.ENSP00000278616","9606.ENSP00000360266",583
"9606.ENSP00000278616","9606.ENSP00000360266",583
"9606.ENSP00000286639","9606.ENSP00000360266",997
"9606.ENSP00000286639","9606.ENSP00000360266",997
"9606.ENSP00000289473","9606.ENSP00000360266",427
"9606.ENSP00000289473","9606.ENSP00000360266",427
"9606.ENSP00000290551","9606.ENSP00000360266",813
"9606.ENSP00000290551","9606.ENSP00000360266",813
"9606.ENSP00000297268","9606.ENSP00000360266",420
"9606.ENSP00000297268","9606.ENSP00000360266",420
"9606.ENSP00000300692","9606.ENSP00000360266",910
"9606.ENSP00000300692","9606.ENSP00000360266",910
"9606.ENSP00000305651","9606.ENSP00000360266",514
"9606.ENSP00000305651","9606.ENSP00000360266",514
"9606.ENSP00000332049","9606.ENSP00000360266",411
"9606.ENSP00000332049","9606.ENSP00000360266",411
"9606.ENSP00000340874","9606.ENSP00000360266",947
"9606.ENSP00000340874","9606.ENSP00000360266",947
"9606.ENSP00000344352","9606.ENSP00000360266",999
"9606.ENSP00000344352","9606.ENSP00000360266",999
"9606.ENSP00000345393","9606.ENSP00000360266",544
"9606.ENSP00000345393","9606.ENSP00000360266",544
"9606.ENSP00000346120","9606.ENSP00000360266",657
"9606.ENSP00000346120","9606.ENSP00000360266",657
"9606.ENSP00000346839","9606.ENSP00000360266",685
"9606.ENSP00000346839","9606.ENSP00000360266",685
"9606.ENSP00000354394","9606.ENSP00000360266",839
"9606.ENSP00000354394","9606.ENSP00000360266",839
"9606.ENSP00000354487","9606.ENSP00000360266",480
"9606.ENSP00000354487","9606.ENSP00000360266",480
"9606.ENSP00000357112","9606.ENSP00000360266",428
"9606.ENSP00000357112","9606.ENSP00000360266",428
"9606.ENSP00000357643","9606.ENSP00000360266",452
"9606.ENSP00000357643","9606.ENSP00000360266",452
"9606.ENSP00000359719","9606.ENSP00000360266",836
"9606.ENSP00000359719","9606.ENSP00000360266",836
"9606.ENSP00000216797","9606.ENSP00000361021",527
"9606.ENSP00000216797","9606.ENSP00000361021",527
"9606.ENSP00000216802","9606.ENSP00000361021",902
"9606.ENSP00000216802","9606.ENSP00000361021",902
"9606.ENSP00000217964","9606.ENSP00000361021",406
"9606.ENSP00000217964","9606.ENSP00000361021",406
"9606.ENSP00000220003","9606.ENSP00000361021",473
"9606.ENSP00000220003","9606.ENSP00000361021",473
"9606.ENSP00000222390","9606.ENSP00000361021",570
"9606.ENSP00000222390","9606.ENSP00000361021",570
"9606.ENSP00000239223","9606.ENSP00000361021",412
"9606.ENSP00000239223","9606.ENSP00000361021",412
"9606.ENSP00000260731","9606.ENSP00000361021",570
"9606.ENSP00000260731","9606.ENSP00000361021",570
"9606.ENSP00000276431","9606.ENSP00000361021",434
"9606.ENSP00000276431","9606.ENSP00000361021",434
"9606.ENSP00000278616","9606.ENSP00000361021",890
"9606.ENSP00000278616","9606.ENSP00000361021",890
"9606.ENSP00000290551","9606.ENSP00000361021",415
"9606.ENSP00000290551","9606.ENSP00000361021",415
"9606.ENSP00000307305","9606.ENSP00000361021",493
"9606.ENSP00000307305","9606.ENSP00000361021",493
"9606.ENSP00000344352","9606.ENSP00000361021",408
"9606.ENSP00000344352","9606.ENSP00000361021",408
"9606.ENSP00000346839","9606.ENSP00000361021",568
"9606.ENSP00000346839","9606.ENSP00000361021",568
"9606.ENSP00000354394","9606.ENSP00000361021",501
"9606.ENSP00000354394","9606.ENSP00000361021",501
"9606.ENSP00000354487","9606.ENSP00000361021",741
"9606.ENSP00000354487","9606.ENSP00000361021",741
"9606.ENSP00000357625","9606.ENSP00000361021",513
"9606.ENSP00000357625","9606.ENSP00000361021",513
"9606.ENSP00000357643","9606.ENSP00000361021",564
"9606.ENSP00000357643","9606.ENSP00000361021",564
"9606.ENSP00000360266","9606.ENSP00000361021",731
"9606.ENSP00000360266","9606.ENSP00000361021",731
"9606.ENSP00000216797","9606.ENSP00000361405",700
"9606.ENSP00000216797","9606.ENSP00000361405",700
"9606.ENSP00000218388","9606.ENSP00000361405",999
"9606.ENSP00000218388","9606.ENSP00000361405",999
"9606.ENSP00000222390","9606.ENSP00000361405",970
"9606.ENSP00000222390","9606.ENSP00000361405",970
"9606.ENSP00000226279","9606.ENSP00000361405",449
"9606.ENSP00000226279","9606.ENSP00000361405",449
"9606.ENSP00000242465","9606.ENSP00000361405",866
"9606.ENSP00000242465","9606.ENSP00000361405",866
"9606.ENSP00000246657","9606.ENSP00000361405",482
"9606.ENSP00000246657","9606.ENSP00000361405",482
"9606.ENSP00000262629","9606.ENSP00000361405",472
"9606.ENSP00000262629","9606.ENSP00000361405",472
"9606.ENSP00000274793","9606.ENSP00000361405",421
"9606.ENSP00000274793","9606.ENSP00000361405",421
"9606.ENSP00000284240","9606.ENSP00000361405",416
"9606.ENSP00000284240","9606.ENSP00000361405",416
"9606.ENSP00000286758","9606.ENSP00000361405",450
"9606.ENSP00000286758","9606.ENSP00000361405",450
"9606.ENSP00000289473","9606.ENSP00000361405",818
"9606.ENSP00000289473","9606.ENSP00000361405",818
"9606.ENSP00000297268","9606.ENSP00000361405",652
"9606.ENSP00000297268","9606.ENSP00000361405",652
"9606.ENSP00000304236","9606.ENSP00000361405",417
"9606.ENSP00000304236","9606.ENSP00000361405",417
"9606.ENSP00000304408","9606.ENSP00000361405",582
"9606.ENSP00000304408","9606.ENSP00000361405",582
